Hour,Core Ess Current Amin,Core Ess Current Amax,Core Ess Brick Min Voltage Amin,Core Ess Brick Min Voltage Amax,Core Ess Brick Max Voltage Amin,Core Ess Brick Max Voltage Amax,Core Ess Brick Max Temp Amin,Core Ess Brick Max Temp Amax,Core Ess Brick Min Temp Amin,Core Ess Brick Min Temp Amax,Core System Ambient Temp Amin,Core System Ambient Temp Amax,Core System Link Voltage Amin,Core System Link Voltage Amax,Core Ess String Min Voltage Amin,Core Ess String Min Voltage Amax,Core Ess String Max Voltage Amin,Core Ess String Max Voltage Amax,Core System Humidity Amin,Core System Humidity Amax,Core Rect Algo Offset Voltage Amin,Core Rect Algo Offset Voltage Amax,Core Pack Active Count Amin,Core Pack Active Count Amax,Core Pack Online Count Amin,Core Pack Online Count Amax,Core Mppt Active Count Amin,Core Mppt Active Count Amax,Core Mppt Output Current Amin,Core Mppt Output Current Amax,Core Mppt Array Voltage Amin,Core Mppt Array Voltage Amax,Core Mppt Array Power Amin,Core Mppt Array Power Amax,Core Mppt Temp Amin,Core Mppt Temp Amax,Core Sum of Load Current Amin,Core Sum of Load Current Amax,Core Ess Max Soc Amin,Core Ess Max Soc Amax,Core Ess Min Soc Amin,Core Ess Min Soc Amax,Core Ess Max Soh Amin,Core Ess Max Soh Amax,Core Ess Min Soh Amin,Core Ess Min Soh Amax,Core Mppt Array Current Amin,Core Mppt Array Current Amax,Core Diagnostic Event Uid Amin,Core Diagnostic Event Uid Amax,Tel Status Rect Measured Current Amin,Tel Status Rect Measured Current Amax,Tel Status Rect Measured Ac Voltage Amin,Tel Status Rect Measured Ac Voltage Amax,Tel Status Rect Measured Ac Current Amin,Tel Status Rect Measured Ac Current Amax,Metric Solar Energy Provided Asum,Metric Load Energy Used Asum,Metric Load Current Calc Amin,Metric Load Current Calc Amax,Metric Load Current Estimate Amin,Metric Load Current Estimate Amax,Metric Load Measurement Amin,Metric Load Measurement Amax,Metric Battery Energy Provided Asum,Metric Battery Energy Consumed Asum,Metric Grid Energy Provided Asum,Metric Generator Energy Provided Asum,Metric Load Online Time Asum,Metric Run Time to Empty Amin,Metric Run Time to Empty Amax,Metric Load 0 Energy Asum,Metric Load 1 Energy Asum,Metric Load 2 Energy Asum,Metric Load 3 Energy Asum,Metric Cell Signal Quality Amin,Metric Cell Signal Quality Amax,Metric Network Online Time Asum,Metric Grid Online Time Asum,Metric Genset Online Time Asum,Metric Controller Online Time Asum,Metric Hvac Online Time Asum,Tel Core Diagnostic Event Uid Amin,Tel Core Diagnostic Event Uid Amax,Metric Load Online Time No Ac Asum,Metric Co 2 E Avoided Gram Asum,Metric Diesel Avoided Gal Asum,Metric Energy Savings Usd Asum,Metric Trees Saved Acres Yr Asum,Metric Distance Saved Mile Asum,Metric Noxe Avoided Gram Asum,Metric So 2 E Avoided Gram Asum,Metric Voce Avoided Gram Asum,Metric Pm 10 E Avoided Gram Asum,Metric Mppt Temp Amin,Metric Mppt Temp Amax,Metric Remaining Hours Amin,Metric Remaining Hours Amax,Metric Ess Soc Amin,Metric Ess Soc Amax,Core Load Ac Voltage Amin,Core Load Ac Voltage Amax,Metric Ac Meter Line to Line Voltage Amin,Metric Ac Meter Line to Line Voltage Amax,Metric Ac Meter Line Current Amin,Metric Ac Meter Line Current Amax,Metric Ac Meter Active Power Amin,Metric Ac Meter Active Power Amax,Metric Ac Meter Active Cumulative Energy Amin,Metric Ac Meter Active Cumulative Energy Amax,Metric Ac Meter Active Relative Solar Energy Asum,Metric Ac Meter Active Relative Grid Energy Asum,Metric Ac Meter Frequency Amin,Metric Ac Meter Frequency Amax
02/12/2025 05:00,-18.449,-8.439,3.4757338,3.526699,3.5057914,3.5434928,31.466398,31.684807,29.16221,29.47158,32.449413,33.960285,48.849,49.431,48.849,49.431,48.918,49.446,35.50499,43.012177,0.1,0.1,3,3,3,3,2,2,0,0,0.36254883,1.5820312,0,0,28,28,-17.412,-8.382,20.690279,25.67442,20.289492,25.303118,1,1,1,1,0,0,0,0,0,0,,,0,0,0,0.51854235,8.382,17.412,8.439,18.449,0.4115143,0.85332733,0.52445316,0,0,0,3599.8826,123.042244,299.3811,-0.51854235,0,0,0,77.77778,81.111115,3599.8826,0,0,3599.8826,0,,,3599.8826,8500.524,0.84997225,2.1249306,0.001011967,18.5375,1821.4915,0.7099777,145.13538,129.26585,28,28,1.5202289,3.842929,18.39303,24.576336,,,,,,,,,,,,,,
02/12/2025 06:00,-13.725,-8.375,3.4343693,3.4909275,3.460668,3.5087085,31.682182,31.775007,29.469013,29.585596,32.416126,34.04223,48.225002,48.972,48.225002,48.972,48.252,48.99,35.500626,43.516396,0.1,0.1,3,3,3,3,2,2,0,0,0.34606934,1.1206055,0,0,28,28,-13.168,-8.199,13.936091,20.88161,13.530359,20.448706,1,1,1,1,0,0,0,0,0,0,,,0,0,0,0.4582641,8.199,13.168,8.375,13.725,0.3999961,0.64419174,0.46541637,0,0,0,3599.882,66.25322,226.72307,-0.4582641,0,0,0,77.77778,81.111115,3407.8774,0,0,3599.882,0,,,3599.882,8500.524,0.8499728,2.1249304,0.001011967,18.537477,1821.4896,0.7099769,145.13528,129.26587,28,28,0.656823,2.7378354,10.056993,18.589388,,,,,,,,,,,,,,
02/12/2025 07:00,-14.07,-8.481,3.39418,3.443082,3.416444,3.4643655,31.731133,31.795658,29.509575,29.615955,32.298332,33.97309,47.637,48.321,47.637,48.321,47.688,48.333,35.089546,43.285038,0.1,0.1,3,3,3,3,2,2,0,0,0.20874023,0.38452148,0,0,28,28,-13.88,-8.337,11.317739,14.19702,11.2176895,13.439936,1,1,1,1,0,0,0,0,0,0,,,0,0,0,0.4502242,8.337,13.88,8.481,14.07,0.3987051,0.66457444,0.45697856,0,0,0,3599.8882,29.62465,84.56442,-0.4502242,0,0,0,78.888885,81.111115,3599.8882,0,0,3599.8882,0,,,3599.8882,8500.529,0.8499728,2.1249328,0.001011968,18.537497,1821.4922,0.7099775,145.13539,129.26585,28,28,0.25604188,0.83222866,7.2047763,9.945473,,,,,,,,,,,,,,
02/12/2025 08:00,-14.425,-8.568,3.356022,3.4009216,3.383298,3.4185607,31.728594,31.777628,29.507027,29.603209,32.30089,33.947483,47.133,47.724,47.094,47.697,47.217,47.73,35.0408,42.964943,0.1,0.1,3,3,3,3,2,2,0,0,0.20324707,0.22521973,0,0,28,28,-13.153,-8.482,10.17197,11.376588,10.04359,11.256322,1,1,1,1,0,0,0,135,0,0,,,0,0,0,0.38846764,8.482,13.153,8.568,14.425,0.403053,0.6219528,0.39432603,0,0,0,3079.8994,13.175374,40.678795,-0.38846764,0,0,0,78.888885,81.111115,2892.0073,0,0,3079.8994,0,,,3079.8994,7272.673,0.7271987,1.8179966,0.000865794,15.859863,1558.3857,0.6074244,124.17138,110.594055,28,28,0.10195865,0.3494567,5.756759,7.252422,,,,,,,,,,,,,,
02/12/2025 11:00,-0.001,13.576,3.3897998,3.4243572,3.4050612,3.441277,29.428541,29.901768,28.444948,28.591047,28.46494,29.729914,47.592,48.081,47.592,48.084,47.595,48.096,48.80657,51.148266,0.17,0.17,3,3,3,3,2,2,0,10.415039,68.15918,91.37604,0,514.3799,26.5,28.5,-0.001,0.001,11.054453,12.094188,10.877705,11.982012,1,1,1,1,0,6.372669,0,0,0,0,,,0,0,0.07310784,0,0,0.7703712,-3.1609612,2.9418945,0,0.03677213,5.18E-08,0.08535671,0,0,0,57.77486,93.58996,-1.70E-06,0,0,0,43.333332,81.111115,975.9686,0,0,1215.1445,0,,,0,0,0,0,0,0,0,0,0,0,26.5,28.5,0,0,6.7854733,8.147415,,,,,,,,,,,,,,
02/12/2025 12:00,13.342,106.849,3.4244745,3.6478784,3.4414911,3.7485697,29.901768,31.615303,28.41675,29.190098,29.729914,30.97442,48.084,51.987,48.09,51.987,48.096,52.017002,48.491478,49.630413,0.1,0.17,3,3,3,3,2,2,10.498047,75.00488,80.713806,92.631226,516.4673,4050.3296,28.5,37.5,-4.855,0.001,12.101547,49.83092,11.988187,47.407944,1,1,1,1,6.39853,44.96391,0,128,0,0,,,0,0,1.4521296,0.009135881,0,22.055153,-31.941772,1.7580204,0,1.1062864,0,2.0163848,0,0,155.86053,93.82473,1246.3522,-0.009140933,0,0,0,78.888885,81.111115,3407.749,0,0,3599.7383,7.993968,,,155.86053,368.03864,0.03680041,0.09200101,4.38141E-05,0.8025989,78.863266,0.030739158,6.283777,5.5966916,28.5,37.5,0,18.170984,8.155031,51.83822,,,,,,,,,,,,,,
02/12/2025 13:00,6.67,109.015,3.6483154,3.7938006,3.6838171,3.8577263,31.620422,35.849327,29.197721,32.73354,30.964178,33.967968,51.384,53.712,51.384,53.712,51.552002,53.748,34.990158,49.522144,0.1,0.1,3,3,3,3,2,2,22.387695,75.05371,83.34778,91.71387,1184.1064,4188.4277,38,48,-22.172,-4.582,47.498295,63.036728,46.679947,61.51852,1,1,1,1,14.204302,47.415394,0,0,0,0,,,0,0,2.8322198,0.4762954,4.582,22.172,-34.11998,20.363691,0.23837744,1.1440088,0,3.4905043,0,0,3599.8813,285.33316,1630.2339,-0.4762954,0,0,0,77.77778,81.111115,3531.886,0,0,3599.8813,0,,,3599.8813,8500.52,0.8499716,2.1249313,0.001011967,18.537483,1821.4902,0.7099764,145.13513,129.26575,38,48,4.171666,24.464067,50.94038,69.24079,,,,,,,,,,,,,,
02/12/2025 14:00,28.741,105.185,3.7899551,3.9874067,3.8390193,4.032032,35.85229,37.984455,32.73623,34.522987,33.46861,34.075523,53.466,56.217,53.466,56.217,53.64,56.259,33.2239,35.322754,0.1,0.1,3,3,3,3,2,2,33.215332,75.043945,83.14728,92.6944,1847.2412,4442.102,46,54,-17.287,-4.185,62.4115,82.00021,61.35851,81.069145,1,1,1,1,22.160131,50.716038,0,0,0,0,,,0,0,3.1673868,0.35185924,4.185,17.287,-30.25824,15.347515,0.23485383,0.9311643,0,3.498127,0,0,3599.886,496.54886,2125.6914,-0.35185924,0,0,0,77.77778,81.111115,3599.886,0,0,3599.886,0,,,3599.886,8500.527,0.84997314,2.1249323,0.001011968,18.537495,1821.4918,0.70997727,145.13542,129.26578,46,54,7.486427,32.636837,69.04345,93.35258,,,,,,,,,,,,,,
02/12/2025 15:00,5.018,43.224,3.9713047,4.0286293,4.0137043,4.04744,35.903816,37.839848,33.19793,34.488968,34.016624,34.454525,55.884,56.544,55.884,56.544,56.166,56.589,32.535824,34.20232,0.1,0.1,3,3,3,3,2,2,16.972656,53.371582,83.35327,96.27045,993.16406,3140.9912,45,51.5,-20.387,-7.244,81.660225,84.992714,80.953285,84.63951,1,1,1,1,10.316985,37.08873,0,0,0,0,,,0,0,1.8043153,0.5750044,7.244,20.387,1.4135132,20.321781,0.40886587,1.150316,0,1.163116,0,0,3599.8801,542.0242,1515.3362,-0.5750044,0,0,0,43.333332,81.111115,3403.8875,0,0,3599.8801,0,,,3599.8801,8500.5205,0.84997094,2.1249294,0.001011966,18.537462,1821.4884,0.7099769,145.13509,129.26562,45,51.5,8.345366,23.318295,93.20969,97.75591,,,,,,,,,,,,,,
02/12/2025 16:00,-3.049,9.092,4.0208106,4.0346107,4.037671,4.0518937,34.78574,35.906837,32.244644,33.195156,34.428917,35.46862,56.439,56.589,56.439,56.589,56.496002,56.643,32.4201,33.556335,0.1,0.1,3,3,3,3,2,2,13.95752,25.666504,84.852905,96.31439,782.7759,1518.6401,43.5,45,-21.566,-8.167,84.88086,85.37255,84.53282,85.06206,1,1,1,1,8.509241,16.361485,0,0,0,0,,,0,0,1.1800948,0.8584833,8.167,21.566,8.426832,24.43816,0.46135384,1.2182634,0.000191474,0.2760688,0,0,3603.889,514.3479,1359.3799,-0.8584833,0,0,0,76.666664,81.111115,3603.889,0,0,3603.889,0,,,3603.889,8509.984,0.85091835,2.1272957,0.001013094,18.558123,1823.5186,0.7107671,145.29684,129.40962,43.5,45,7.921178,20.93565,97.62433,98.27704,,,,,,,,,,,,,,
02/12/2025 17:00,-1.729,7.277,4.0231676,4.03541,4.038463,4.050549,34.415398,34.79146,31.922338,32.244644,35.466057,36.41102,56.457,56.586002,56.457,56.586002,56.502,56.688,32.225517,33.45655,0.1,0.1,3,3,3,3,2,2,11.879883,23.798828,83.592224,97.630005,671.26465,1431.7383,43,44.5,-21.74,-7.644,85.03916,85.43494,84.806305,85.21971,1,1,1,1,6.915676,16.166227,0,0,0,0,,,0,0,1.0446985,0.81467444,7.644,21.74,5.98716,22.875969,0.43233702,1.2283535,0.000214571,0.17306969,0,0,3599.887,510.71246,1454.8535,-0.81467444,0,0,0,43.333332,81.111115,3599.887,0,0,3599.887,0,,,3599.887,8500.532,0.84997296,2.124932,0.001011968,18.53752,1821.4923,0.709978,145.1354,129.26591,43,44.5,7.8659835,22.411552,97.96162,98.47147,,,,,,,,,,,,,,
02/12/2025 18:00,-2.69,4.992,4.022084,4.035838,4.03848,4.0504723,34.05931,34.42103,31.543373,31.927502,35.519836,36.247124,56.448,56.595,56.448,56.595,56.472,56.649002,32.01529,33.089653,0.1,0.1,3,3,3,3,2,2,11.540527,22.612305,86.59424,97.66846,663.5742,1353.2959,41.5,43,-20.886,-7.69,85.079094,85.49096,84.79791,85.21514,1,1,1,1,6.794533,15.315181,0,0,0,0,,,0,0,0.8909477,0.69882977,7.69,20.886,7.910832,23.78734,0.43484643,1.1799755,0.000756733,0.14540796,0,0,3599.89,532.71155,1446.681,-0.69882977,0,0,0,75.55556,82.22222,3599.89,0,0,3599.89,0,,,3599.89,8500.547,0.8499737,2.1249332,0.001011969,18.537518,1821.4944,0.7099786,145.13557,129.26593,41.5,43,8.205719,22.285929,97.95126,98.465836,,,,,,,,,,,,,,
02/12/2025 19:00,-2.007,5.508,4.0237412,4.0364175,4.0397,4.0526724,33.6455,34.05931,31.149296,31.543373,35.25863,35.64788,56.466,56.595,56.466,56.595,56.508,56.655,31.973608,33.05281,0.1,0.1,3,3,3,3,2,2,11.621094,23.481445,86.41571,98.08319,656.7627,1409.1064,41.5,42.5,-22.202,-7.914,85.13542,85.44119,84.86924,85.21663,1,1,1,1,6.793182,15.374336,0,0,0,0,,,0,0,0.95002425,0.76455826,7.914,22.202,7.1483946,23.322918,0.44779786,1.2549902,0.000377862,0.13453704,0,0,3598.4644,500.72903,1404.9442,-0.76455826,0,0,0,73.333336,81.111115,3338.461,0,0,3598.4644,0,,,3598.4644,8497.18,0.8496385,2.1240938,0.001011569,18.530178,1820.7733,0.70969766,145.07825,129.21494,41.5,42.5,7.713422,21.642994,98.03923,98.46767,,,,,,,,,,,,,,
02/12/2025 20:00,-7.663,4.903,4.0158277,4.0359187,4.034111,4.0538,33.52539,33.650963,30.991293,31.154425,35.62739,35.868114,56.337,56.592,56.337,56.592,56.37,56.661,32.001816,33.067196,0.1,0.1,3,3,3,3,2,2,12.324219,23.137207,83.35327,95.82825,666.43066,1384.3872,42.5,43.5,-21.52,-8.133,84.42915,85.47869,84.16873,85.2447,1,1,1,1,7.0438643,15.480019,0,0,0,0,,,0,0,1.0372622,0.8702912,8.133,21.52,8.529617,21.83302,0.45999438,1.2161168,0.011134968,0.123701595,0,0,3599.8806,516.8326,1367.4076,-0.8702912,0,0,0,77.77778,82.22222,3599.8806,0,0,3599.8806,0,,,3599.8806,8500.53,0.8499728,2.124932,0.001011967,18.5375,1821.4917,0.7099777,145.1353,129.26584,42.5,43.5,7.9614267,21.064623,97.1753,98.50229,,,,,,,,,,,,,,
02/12/2025 21:00,-14.55,-0.436,3.9572017,4.025205,3.9788885,4.0389543,33.15488,33.528103,30.509026,30.993849,33.896263,35.804092,55.518,56.43,55.518,56.43,55.581,56.517002,31.531662,33.347157,0.1,0.1,3,3,3,3,2,2,4.5336914,12.290039,75.67108,83.38898,232.58057,705.65186,38,42.5,-21.053,-8.682,78.513245,84.47947,78.1887,84.29554,1,1,1,1,3.0538425,8.465796,0,0,0,0,,,0,0,0.34945986,0.8870375,8.682,21.053,7.5136914,20.023039,0.4873207,1.1840118,0.4803021,0,0,0,3599.8877,518.4257,1233.3754,-0.8870375,0,0,0,77.77778,81.111115,3412.006,0,0,3599.8877,0,,,3599.8877,8500.531,0.8499735,2.1249335,0.001011968,18.537497,1821.4924,0.7099773,145.1354,129.26593,38,42.5,7.9500904,18.947935,89.80012,97.33169,,,,,,,,,,,,,,
02/12/2025 22:00,-22.863,-5.996,3.883249,3.969508,3.908887,3.9862375,32.50398,33.157547,29.848665,30.509026,32.51087,33.893703,54.507,55.641,54.507,55.626,54.54,55.677002,31.935305,36.71457,0.1,0.1,3,3,3,3,2,2,0,4.5410156,19.302979,78.055115,0,234.11865,33,37.5,-22.727,-10.874,71.14082,78.76296,70.835495,78.57129,1,1,1,1,0,3.0612319,0,0,0,0,,,0,0,0.09734323,0.96613526,10.874,22.727,10.217192,22.863,0.6042247,1.2484798,0.8704625,0,0,0,3599.8833,421.93683,944.49615,-0.96613526,0,0,0,78.888885,81.111115,3407.8882,0,0,3599.8833,0,,,3599.8833,8500.521,0.84997284,2.1249313,0.001011968,18.537474,1821.4916,0.7099767,145.13533,129.2658,33,37.5,6.422183,14.461226,80.731415,90.27197,,,,,,,,,,,,,,
02/12/2025 23:00,-22.717,-14.361,3.8031726,3.8965137,3.8326385,3.913316,32.23942,32.506603,29.689331,29.856234,32.623547,33.926994,53.388,54.591,53.388,54.591,53.445,54.636,33.50549,40.012104,0.1,0.1,3,3,3,3,2,2,0,0,1.1535645,19.050293,0,0,30,33,-22.683,-14.884,63.01162,71.28025,62.484863,71.059265,1,1,1,1,0,0,0,0,0,0,,,0,0,0,1.0246954,14.884,22.683,14.361,22.717,0.8124878,1.2184799,1.0311587,0,0,0,3599.8875,372.23166,628.071,-1.0246954,0,0,0,78.888885,82.22222,3599.8875,0,0,3599.8875,0,,,3599.8875,8500.534,0.8499732,2.124932,0.001011968,18.537506,1821.4927,0.7099774,145.13545,129.26598,30,33,5.6038914,9.543001,70.43258,81.00739,,,,,,,,,,,,,,
03/12/2025 00:00,-23.306,-16.282,3.7150652,3.8129127,3.745183,3.8341584,31.741425,32.244644,29.17994,29.691782,32.600502,33.96541,52.170002,53.46,52.170002,53.46,52.221,53.511,34.35552,40.5278,0.1,0.1,3,3,3,3,2,2,0,0,1.9390869,2.4087524,0,0,29,30,-23.102,-16.224,53.94563,63.028606,53.38045,62.574493,1,1,1,1,0,0,0,0,0,0,,,0,0,0,1.0145391,16.224,23.102,16.282,23.306,0.8611036,1.2052313,1.0215023,0,0,0,3599.8833,304.80762,499.1743,-1.0145391,0,0,0,80,82.22222,3408.0508,0,0,3599.8833,0,,,3599.8833,8500.516,0.84997195,2.1249294,0.001011966,18.537466,1821.4897,0.7099767,145.13509,129.26562,29,30,4.507484,7.485918,59.20411,70.54312,,,,,,,,,,,,,,
03/12/2025 01:00,-24.452,-15.62,3.6370533,3.7295856,3.671679,3.7494535,31.310137,31.741425,28.80832,29.17994,32.551846,33.960285,51.129,52.263,51.129,52.263,51.18,52.317,34.80154,41.441277,0.1,0.1,3,3,3,3,2,2,0,0,2.2851562,2.7767944,0,0,28.5,29,-24.291,-15.86,46.119217,54.11955,45.718773,53.60089,1,1,1,1,0,0,0,0,0,0,,,0,0,0,1.0222296,15.86,24.291,15.62,24.452,0.823405,1.2467114,1.0291538,0,0,0,3599.8843,251.66954,432.11383,-1.0222296,0,0,0,80,82.22222,3599.8843,0,0,3599.8843,0,,,3599.8843,8500.528,0.84997237,2.1249301,0.001011967,18.537483,1821.491,0.70997745,145.13542,129.26584,28.5,29,3.6639197,6.373655,49.754963,59.47598,,,,,,,,,,,,,,
03/12/2025 02:00,-24.255,-14.401,3.5841856,3.6515648,3.6187494,3.6747417,31.070288,31.312712,28.642353,28.813437,32.56721,33.97309,50.4,51.204,50.4,51.204,50.466,51.261,35.0949,42.549984,0.1,0.1,3,3,3,3,2,2,0,0,2.4334717,2.859192,0,0,28,28.5,-24.527,-14.232,37.278393,46.231945,36.570606,45.68959,1,1,1,1,0,0,0,0,0,0,,,0,0,0,0.9511197,14.232,24.527,14.401,24.255,0.724295,1.2416059,0.9573976,0,0,0,3599.8816,197.80908,384.13373,-0.9511197,0,0,0,43.333332,82.22222,3411.8933,0,0,3599.8816,0,,,3599.8816,8500.528,0.84997207,2.1249309,0.001011967,18.537495,1821.4897,0.70997715,145.13531,129.26584,28,28.5,2.798787,5.560175,38.47253,49.71897,,,,,,,,,,,,,,
03/12/2025 03:00,-23.424,-10.048,3.5536015,3.605192,3.5845294,3.6251206,31.00404,31.07279,28.601349,28.716417,32.55953,34.00894,49.935,50.517002,49.935,50.517002,50.010002,50.601,35.34424,43.089508,0.1,0.1,3,3,3,3,2,2,0,0,2.3318481,2.6367188,0,0,28,28,-23.257,-9.979,32.37037,37.483784,31.658516,37.115005,1,1,1,1,0,0,0,0,0,0,,,0,0,0,0.7881454,9.979,23.257,10.048,23.424,0.49866062,1.1677572,0.79530454,0,0,0,3602.474,174.24506,386.48816,-0.7881454,0,0,0,78.888885,82.22222,3602.474,0,0,3602.474,0,,,3602.474,8506.6455,0.85058403,2.1264603,0.001012696,18.55083,1822.8019,0.7104882,145.23975,129.35884,28,28,2.3787417,5.3090463,32.414448,39.143936,,,,,,,,,,,,,,
03/12/2025 04:00,-18.837,-9.068,3.5329652,3.5744905,3.555396,3.5902522,31.032114,31.251383,28.711246,29.022354,32.551846,34.07296,49.56,50.064,49.56,50.064,49.614002,50.100002,35.421127,43.415627,0.1,0.1,3,3,3,3,2,2,0,0,2.0462036,2.5405884,0,0,28,28,-19.088,-8.864,28.128695,32.66885,27.807985,32.22462,1,1,1,1,0,0,0,0,0,0,,,0,0,0,0.57443005,8.864,19.088,9.068,18.837,0.44166654,0.95218575,0.58261657,0,0,0,3599.8906,190.44125,405.45013,-0.57443005,0,0,0,43.333332,81.111115,3412.0435,0,0,3599.8906,0,,,3599.8906,8500.538,0.84997463,2.1249337,0.001011969,18.53752,1821.4958,0.7099784,145.13554,129.26598,28,28,2.5902452,5.532837,27.665588,33.112625,,,,,,,,,,,,,,
03/12/2025 05:00,-16.347,-8.402,3.49049,3.543424,3.5236697,3.5593097,31.248798,31.499697,29.019827,29.344847,32.554405,34.108814,49.065,49.671,49.065,49.671,49.152,49.689,35.714756,43.765457,0.1,0.1,3,3,3,3,2,2,0,0,2.27417,3.6502075,0,0,28,28,-15.153,-8.258,23.24185,28.260876,22.8588,27.965588,1,1,1,1,0,0,0,0,0,0,,,0,0,0,0.4968794,8.258,15.153,8.402,16.347,0.40817645,0.7487552,0.5040886,0,0,0,3599.8806,178.12534,369.3719,-0.4968794,0,0,0,78.888885,81.111115,3599.8806,0,0,3599.8806,0,,,3599.8806,8500.52,0.8499719,2.1249287,0.001011967,18.537487,1821.4901,0.709976,145.13522,129.26567,28,28,2.2571812,4.88621,21.56176,27.859959,,,,,,,,,,,,,,
03/12/2025 06:00,-13.037,-8.416,3.4657922,3.510425,3.4886544,3.5269756,31.49719,31.65649,29.337275,29.585596,32.582573,34.188198,48.636,49.224,48.636,49.224,48.696,49.245,35.746475,44.097633,0.1,0.1,3,3,3,3,2,2,0,0,1.3238525,3.3096313,0,0,27.5,28,-12.871,-8.252,18.018799,23.493382,17.633753,23.221828,1,1,1,1,0,0,0,0,0,0,,,0,0,0,0.45712683,8.252,12.871,8.416,13.037,0.40258205,0.6277702,0.46370786,0,0,0,3600.031,128.97702,279.78107,-0.45712683,0,0,0,43.333332,82.22222,3408.038,0,0,3600.031,0,,,3600.031,8500.867,0.8500068,2.1250174,0.001012008,18.538248,1821.5652,0.710006,145.14127,129.27104,27.5,28,1.5061299,3.518536,15.117707,22.009481,,,,,,,,,,,,,,
03/12/2025 07:00,-12.625,-8.448,3.4133515,3.472219,3.4418206,3.4910758,31.653948,31.695097,29.534914,29.643768,32.60306,34.09345,47.973,48.696,47.973,48.696,48.054,48.726,36.083134,44.512135,0.1,0.1,3,3,3,3,2,2,0,0,0.83496094,2.27417,0,0,27.5,27.5,-13.172,-8.283,12.142977,18.268682,12.060158,17.661066,1,1,1,1,0,0,0,0,0,0,,,0,0,0,0.44115287,8.283,13.172,8.448,12.625,0.4022581,0.6409495,0.44797978,0,0,0,3599.7344,44.701595,168.85553,-0.44115287,0,0,0,80,82.22222,3599.7344,0,0,3599.7344,0,,,3599.7344,8500.177,0.849937,2.1248438,0.001011926,18.536732,1821.4172,0.7099479,145.12936,129.26054,27.5,27.5,0.40839636,1.9313434,8.243793,15.151393,,,,,,,,,,,,,,
03/12/2025 08:00,-14.147,-8.496,3.3697634,3.4243104,3.404117,3.444655,31.66679,31.715672,29.539953,29.643768,32.421246,34.04223,47.442,48.054,47.442,48.054,47.517002,48.078,35.63498,44.61221,0.1,0.1,3,3,3,3,2,2,0,0,0.6921387,1.6342163,0,0,27.5,27.5,-14.425,-8.453,10.876147,12.20487,10.775622,12.077737,1,1,1,1,0,0,0,0,0,0,,,0,0,0,0.46257377,8.453,14.425,8.496,14.147,0.4047491,0.6853462,0.46930584,0,0,0,3599.886,19.619347,57.658127,-0.46257377,0,0,0,80,82.22222,3599.886,0,0,3599.886,0,,,3599.886,8500.538,0.849973,2.1249337,0.001011969,18.5375,1821.4929,0.7099776,145.13538,129.26591,27.5,27.5,0.1629972,0.5249723,6.659575,8.265472,,,,,,,,,,,,,,
03/12/2025 09:00,-15.548,-8.686,3.3491042,3.3881142,3.3881369,3.4071476,31.69253,31.746655,29.62347,29.66402,32.810486,34.083202,47.118,47.517002,47.118,47.517002,47.223,47.553,36.025726,44.46486,0.1,0.1,3,3,3,3,2,2,0,0,0.63720703,1.1508179,0,0,27,27.5,-15.495,-8.604,10.291251,10.943,10.17662,10.834169,1,1,1,1,0,0,0,135,0,0,,,0,0,0,0.15029366,8.604,15.495,8.686,15.548,0.40873304,0.73148793,0.15226583,0,0,0,1103.1729,10.72533,31.421701,-0.15029366,0,0,0,80,82.22222,1103.1729,0,0,1103.1729,0,,,1103.1729,2604.9592,0.2604713,0.65117824,0.000310114,5.680756,558.1899,0.21757011,44.47624,39.61308,27,27.5,0.08325573,0.25956422,5.920825,6.731781,,,,,,,,,,,,,,
03/12/2025 12:00,-0.001,50.822,3.3978717,3.5584798,3.4115987,3.6225224,29.10883,30.478659,28.177212,28.342075,27.292164,29.735035,47.691,50.283,47.691,50.283,47.697,50.304,43.687664,46.31911,0.17,0.17,3,3,3,3,2,2,0,36.64795,70.79315,94.8642,0,1927.2217,24.5,33,-0.002,0.002,11.292045,34.0163,11.122259,32.080795,1,1,1,1,0,23.362856,0,0,0,0,,,0,0,0.95324314,0,0,9.75686,-14.742897,9.75686,0,0.4653144,1.06E-07,1.2934082,0,0,0,34.007587,771.38025,-7.77E-06,0,0,0,78.888885,83.333336,3303.8792,0,0,3545.6018,0,,,0,0,0,0,0,0,0,0,0,0,24.5,33,0,0,7.0870824,32.935246,,,,,,,,,,,,,,
03/12/2025 13:00,28.407,107.269,3.5594325,3.8433332,3.6225092,3.9472878,30.478659,37.187897,28.339603,33.438423,29.719671,34.106255,50.088,54.717,50.304,54.723,50.319,54.786,35.984776,47.585094,0.1,0.17,3,3,3,3,2,2,33.789062,75.04883,82.17224,90.98053,1799.231,4303.235,33,52.5,-19.492,0.001,34.14154,70.33129,32.152744,67.82164,1,1,1,1,21.81346,49.324444,0,128,0,0,,,0,0,3.4928405,0.44240963,0,22.62819,-32.383743,19.390274,0,1.1568209,0,4.4708614,0,0,3303.667,225.72905,1183.0392,-0.4424098,0,0,0,77.77778,81.111115,3603.746,0,0,3603.746,7.995348,,,3303.667,7801.063,0.78003216,1.9500816,0.000928697,17.012127,1671.6108,0.6515576,133.19292,118.6292,33,52.5,0,17.90323,33.02398,77.01443,,,,,,,,,,,,,,
